text;success;reference;tags
meia um cinco um meia meia nove dois três oito treze zero quarenta e sete;False;U6 U1 U5 U1 U6 U6 U9 U2 U3 U8 D1 U3 U0 D4 U7;
vinte nove cinco oito quatro meia zero meia vinte e quatro quatro três trinta e oito sete um;False;D2 U9 U5 U8 U4 U6 U0 U6 D2 U4 U4 U3 D3 U8 U7 U1;
cinco mil duzentos e oitenta oito dois nove um zero três sete cinco quatro meia um;False;D2 U5 THOUSAND D80 U8 U2 U9 U1 U0 U3 U7 U5 U4 U6 U1;
trinta e três dezesseis quatro seis sete oito nove cinco dezenove cinco um zero dois;True;D3 U3 D1 U6 U4 U6 U7 U8 U9 U5 D1 U9 U5 U1 U0 U2;D3 U3 D1 U6 U4 U6 U7 U8 U9 U5 D1 U9 U5 U1 U0 U2
oito meia dois dois três sete zero um zero três um zero meia meia nove cinco quatro;False;U8 U6 U2 U2 U3 U7 U0 U1 U0 U3 U1 U0 U6 U6 U9 U5 U4;U8 U6 U2 U2 U3 U7 U0 U1 U0 U3 U1 U0 U6 U6 U9 U5
dois três quatro nove oito três cinco zero nove meia nove quatro um sete um;False;U2 U3 U4 U9 U8 U3 U5 U0 U9 U6 U9 U4 U1 U7 U1;
meia dois três dois oito sete um meia dois zero cinco sete nove quatro meia;False;U6 U2 U3 U2 U8 U7 U1 U6 U2 U0 U5 U7 U9 U4 U6;
meia zero oito três um nove onze dois zero meia quatro sete um cinco quatro;True;U6 U0 U8 U3 U1 U9 D1 U1 U2 U0 U6 U4 U7 U1 U5 U4;U6 U0 U8 U3 U1 U9 D1 U1 U2 U0 U6 U4 U7 U1 U5 U4
vinte e nove zero cinco nove meia nove sete dois oito três quatro zero meia quatro um;True;D2 U9 U0 U5 U9 U6 U9 U7 U2 U8 U3 U4 U0 U6 U4 U1;D2 U9 U0 U5 U9 U6 U9 U7 U2 U8 U3 U4 U0 U6 U4 U1
dezesseis catorze oitenta e nove oitenta e nove sete cinco zero três sete oito trinta e dois;True;D1 U6 D1 U4 D8 U9 D8 U9 U7 U5 U0 U3 U7 U8 D3 U2;D1 U6 D1 U4 D8 U9 D8 U9 U7 U5 U0 U3 U7 U8 D3 U2
zero um um três oito meia sete um zero nove cinco sete sete meia quatro dois;True;U0 U1 U1 U3 U8 U6 U7 U1 U0 U9 U5 U7 U7 U6 U4 U2;U0 U1 U1 U3 U8 U6 U7 U1 U0 U9 U5 U7 U7 U6 U4 U2
três sete meia sete zero dois cinco quatro oito um meia meia nove dois um nove;True;U3 U7 U6 U7 U0 U2 U5 U4 U8 U1 U6 U6 U9 U2 U1 U9;U3 U7 U6 U7 U0 U2 U5 U4 U8 U1 U6 U6 U9 U2 U1 U9
dois zero oito sete cinco dois sete oito quatro três três zero um meia meia nove;True;U2 U0 U8 U7 U5 U2 U7 U8 U4 U3 U3 U0 U1 U6 U6 U9;U2 U0 U8 U7 U5 U2 U7 U8 U4 U3 U3 U0 U1 U6 U6 U9
zero dois dois três oito nove sete cinco três quatro um três meia zero quatro;False;U0 U2 U2 U3 U8 U9 U7 U5 U3 U4 U1 U3 U6 U0 U4;
um nove cinco cinco quatro cinco nove zero oito três meia um três meia sete dois;True;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2;U1 U9 U5 U5 U4 U5 U9 U0 U8 U3 U6 U1 U3 U6 U7 U2
zero zero cinco cinco oito oito dez quarenta e três cinco quatro sete nove vinte e seis;True;U0 U0 U5 U5 U8 U8 D10 D4 U3 U5 U4 U7 U9 D2 U6;U0 U0 U5 U5 U8 U8 D10 D4 U3 U5 U4 U7 U9 D2 U6
nove oito dois cinco um nove dois meia quatro quatro meia cinco sete três zero;False;U9 U8 U2 U5 U1 U9 U2 U6 U4 U4 U6 U5 U7 U3 U0;
vinte e três quarenta e nove oitenta e três cinquenta noventa e seis noventa e quatro cento e setenta e um;False;D2 U3 D4 U9 D8 U3 D50 D9 U6 D9 U4 C1 D7 U1;
dois dois meia cinco sete zero nove quatro cinco oito um quatro três um oito;False;U2 U2 U6 U5 U7 U0 U9 U4 U5 U8 U1 U4 U3 U1 U8;
